Id,uid,Identifier,Name,Status,Topic Id,Concepts from Topic,Module Id (from Topic Id),Uid Id (from Topic Id),Name (from Topic Id),Activities,Concept Mastery,Knowledge Card Renders,Id Rollup (from Activities),Knowledge Cards,Modules User Saved,Training Sessions
157139,rec0YinkNs3p46esu,C-AB80,Road Mapping for Control,active,19956,"157136,157137,157138,157139",4625,recPUNuOixqZvOL7t,Identifying Buyer Types,"337849,337850,337851,337852,337853,337854","2326,2369,2431,4260,4950,5047,5178,6191,6255,6305,6356,6416,6476,6843,7074,8083,8201,8257,9645,9765,9930,10101,10159,10202,10267,10318,10381,10434,11264,11496,11552,37342,37605,37660,37715,37770,37825,37880,37935,37990,38045,38100,38155,38372,38664,38719,38774,38829,38884,38939,38994,39275",,6,35268,,
137329,recmSf0GQ55U6IfU0,C-AA41,Road Mapping for Control,active,16685,"137326,137327,137328,137329",4076,recvMAE17nyDUP79M,Identifying Buyer Types,"311247,311248,311249,311250,311251,311252","44,331,515,748,894,966,1037,1227,1325,1510,1669,1815,1982,2076,2224,2512,2596,2751,2886,3004,3155,3306,3457,3625,3775,3910,4085,4190,4335,4486,4637,4788,5020,5241,5360,5470,5575,5672,5782,5840,5946,6048,6152,6518,6686,6912,7218,7313,7478,7640,7791,7957,8325,8515,8638,8812,8951,9116,9276,9352,9504,9718,9962,10513,10705,10863,10988,11096,11177,11332,11651,11785,11968,12134,12302,12457,12688,12852,13012,13146,13335,13473,13618,13764,13912,14061,14224,14375,14535,14746,14916,15061,15226,15404,15570,15744,15921,16076,16221,16348,16508,16664,16810,16961,17138,17302,17522,17651,17836,17977,18138,18323,18487,18633,18787,18941,19082,19265,19440,19587,19733,19876,20001,20103,20205,20307,20498,20609,20764,20915,21076,21214,21388,21541,21692,21843,21987,22145,22309,22443,22599,22771,22947,23151,23268,23404,23552,23741,23891,24078,24252,24424,24575,24726,24877,25028,25186,25386,25545,25734,25913,26066,26216,26368,26517,26668,26819,26975,27144,27316,27467,27625,27769,27920,28071,28268,28371,28539,28690,28841,29000,29094,29194,29298,29447,29615,29840,29958,30076,30219,30355,30536,30660,30809,30977,31116,31277,31429,31625,31776,31922,32080,32263,32408,32560,32691,32854,32993,33142,33341,33499,33684,33835,33986,34137,34288,34425,34617,34763,34927,35099,35250,35393,35594,35750,35897,36048,36200,36388,36563,36721,36879,37055,37101,37252,37409,37511,38222,38563,39061,39174,39342,39497,39659,39832,40005,40178,40351,40502,40653,40804,40977,41150,41323,41474,41625,41787,41960,42111,42262,42413,42568,42741,42969,43120,43293,43470,43643,43767,43940,44113,44290,44441,44592,44765,44938,45111,45284,45457,45630,45796,45947,46120,46293,46459,46641,46743,46796,46962,47086,47210,47361,47512,47663,47814,47965,48131,48297,48463,48629,48795,48961,49127,49293,49478,49683,49875,50016,50206,50400,50630,50815,50966,51162,51358,51509,51660,51811,51962,52113,52279,52445","981119,981120,981121,981123,983873,983881,983883,987944",6,"29577,29577",,"6826444,6732106,6732108,6732111,6710474,6713689,6713691,6713693,6713696,6726113,6736775,6736779,6736782,6728476,6728477,6737871,6753419,6765547,6767458,7128019,7128022,7128025,7128027,7128028,7128033,7128034,7166325,7166328,7166330,7221453,7113734,7192815,7205214,7228866,7235621,7235638,7235640,7241680,7275211,7275212,7272884,7272894"
137326,recx4GEZr2US4akzD,C-AA38,Supreme Buyer,active,16685,"137326,137327,137328,137329",4076,recvMAE17nyDUP79M,Identifying Buyer Types,"311234,311235,311236,311237,311238,353725","41,328,512,745,892,937,1034,1224,1277,1466,1666,1812,1979,2073,2221,2509,2593,2748,2849,3001,3152,3303,3454,3602,3745,3907,4083,4173,4332,4483,4634,4785,5017,5238,5357,5467,5572,5669,5808,5837,5943,6045,6149,6539,6683,6909,7185,7311,7475,7637,7788,7956,8322,8473,8635,8788,8948,9094,9247,9350,9501,9692,9910,10510,10702,10860,10964,11067,11174,11329,11648,11782,11965,12131,12299,12454,12685,12849,12986,13143,13294,13470,13615,13761,13909,14058,14221,14356,14532,14698,14913,15058,15204,15401,15567,15723,15885,16073,16186,16345,16505,16661,16807,16958,17099,17299,17519,17648,17833,17974,18135,18320,18484,18631,18784,18921,19079,19262,19437,19563,19730,19873,19998,20085,20202,20304,20453,20606,20761,20912,21073,21212,21385,21538,21689,21840,21986,22142,22306,22440,22596,22768,22944,23109,23265,23401,23549,23725,23888,24075,24249,24421,24572,24723,24874,25026,25205,25383,25542,25731,25910,26063,26213,26365,26514,26665,26816,26973,27125,27313,27464,27622,27766,27917,28068,28219,28368,28536,28687,28838,28997,29091,29191,29295,29444,29612,29837,29955,30053,30216,30352,30511,30657,30806,30974,31113,31275,31426,31622,31773,31919,32058,32260,32405,32542,32688,32851,32990,33139,33338,33496,33681,33832,33983,34134,34285,34422,34614,34760,34895,35096,35247,35391,35591,35747,35894,36045,36197,36385,36560,36718,36876,37052,37098,37249,37406,37508,38219,38560,39058,39171,39339,39494,39656,39829,40002,40175,40348,40499,40650,40801,40974,41147,41320,41471,41622,41784,41957,42108,42259,42410,42565,42738,42966,43117,43290,43467,43640,43764,43937,44110,44287,44438,44589,44762,44935,45108,45281,45454,45627,45793,45944,46117,46290,46456,46638,46740,46793,46959,47083,47207,47358,47509,47660,47811,47962,48128,48294,48460,48626,48792,48958,49124,49290,49475,49680,49872,50013,50203,50397,50627,50812,50963,51159,51355,51506,51657,51808,51959,52110,52276,52442",983880,6,"29574,29574",,"6703818,6703822,7128010,7128014,7113727,7228864,7228865,7272871"
157137,recexbzrwicinxQR7,C-AB78,Supreme Buyer,active,19956,"157136,157137,157138,157139",4625,recPUNuOixqZvOL7t,Identifying Buyer Types,"337836,337837,337838,337839,337842","809,2311,2367,2420,4259,4948,5045,5176,6189,6239,6292,6348,6405,6461,6841,6935,7058,7111,8081,8199,8255,9643,9763,9928,10099,10149,10211,10265,10316,10379,10432,10481,10673,11262,11494,11542,37340,37603,37658,37713,37768,37823,37878,37933,37988,38043,38098,38153,38370,38662,38717,38772,38827,38882,38937,38992,39273",,5,35264,,
157138,recCtWORaKj5W6AG1,C-AB79,Timid Buyer,active,19956,"157136,157137,157138,157139",4625,recPUNuOixqZvOL7t,Identifying Buyer Types,"337845,337846,337847,337848","810,2325,2368,2430,4271,4949,5046,5177,6190,6254,6304,6355,6415,6475,6842,6936,7073,8082,8200,8256,9644,9764,9929,10100,10158,10212,10266,10317,10380,10433,10482,11263,11495,11551,37341,37604,37659,37714,37769,37824,37879,37934,37989,38044,38099,38154,38371,38663,38718,38773,38828,38883,38938,38993,39274",,4,35267,,
137328,recEHUeADTlcjhYDK,C-AA40,Timid Buyer,active,16685,"137326,137327,137328,137329",4076,recvMAE17nyDUP79M,Identifying Buyer Types,"311243,311244,311245,311246","43,330,514,747,787,893,965,1036,1226,1279,1468,1668,1814,1981,2075,2223,2511,2595,2750,2885,3003,3154,3305,3456,3624,3774,3909,4084,4189,4334,4485,4636,4787,5019,5240,5359,5469,5574,5671,5781,5839,5945,6047,6151,6541,6685,6911,7217,7312,7477,7639,7790,7932,8324,8475,8637,8811,8950,9115,9275,9381,9503,9717,9961,10512,10704,10862,10987,11069,11176,11331,11650,11784,11967,12133,12301,12456,12687,12851,13011,13145,13334,13472,13617,13763,13911,14060,14223,14374,14534,14700,14915,15060,15225,15403,15569,15743,15920,16075,16220,16347,16507,16663,16809,16960,17137,17301,17521,17650,17835,17976,18137,18322,18486,18676,18786,18940,19081,19264,19439,19586,19732,19875,20000,20086,20204,20306,20497,20608,20763,20914,21075,21213,21387,21540,21691,21842,22019,22144,22308,22442,22598,22770,22946,23111,23267,23403,23551,23740,23890,24077,24251,24423,24574,24725,24876,25027,25206,25385,25544,25733,25912,26065,26215,26367,26516,26667,26818,26974,27127,27315,27466,27624,27768,27919,28070,28221,28370,28538,28689,28840,28999,29093,29193,29297,29446,29614,29839,29957,30075,30218,30354,30535,30659,30808,30976,31115,31276,31428,31624,31775,31921,32079,32262,32407,32559,32690,32853,32992,33141,33340,33498,33683,33834,33985,34136,34287,34424,34616,34762,34897,35098,35249,35392,35593,35749,35896,36047,36199,36387,36562,36720,36878,37054,37100,37251,37408,37510,38221,38562,39060,39173,39341,39496,39658,39831,40004,40177,40350,40501,40652,40803,40976,41149,41322,41473,41624,41786,41959,42110,42261,42412,42567,42740,42968,43119,43292,43469,43642,43766,43939,44112,44289,44440,44591,44764,44937,45110,45283,45456,45629,45795,45946,46119,46292,46458,46640,46742,46795,46961,47085,47209,47360,47511,47662,47813,47964,48130,48296,48462,48628,48794,48960,49126,49292,49477,49682,49874,50015,50205,50399,50629,50814,50965,51161,51357,51508,51659,51810,51961,52112,52278,52444","988235,988236,983877,983879,989543,989544,1029048",4,"29576,29576",,"6632360,6632754,6632755,6632756,6632758,6632760,6632761,6632762,6632764,6632765,6632766,6632767,6632768,6632769,6632831,6632832,6632833,6632834,6632835,6632836,6632837,6632838,6632839,6632841,6632842,6632843,6632844,6632845,6632846,6632847,6632849,6632850,6632851,6632852,6632853,6632854,6632856,6632857,6632859,6632860,6632861,6632862,6632863,6632864,6632865,6632868,6632869,6632871,6632873,6632877,6632884,6632888,6632889,6632892,6632894,6632897,6632900,6632902,6632905,6632908,6786336,6793596,6728475,6765553,7128005,7113725,7192829,7192832,7235641,7241682,7271595,7282006,7272865"
153379,recT30EGSfbZwinJX,C-AB55,History of Leasing,active,19627,"153378,153379,153380,153381,153382,153383,153384",4581,rechHel3NH7MO9wr4,Leasing,"333642,333643,333644,333645,333646,333647","363,543,1297,1526,1700,1837,2002,2105,2205,2490,2618,2773,2868,3026,3177,3320,3476,3611,3755,3932,4216,4357,4508,4659,4824,5034,5246,5370,5501,5589,5715,5794,5854,5960,6062,6177,6522,6719,6926,7194,7350,7494,7654,7813,7942,8340,11369,13800,13926,14238,14885,15095,16522,16643,16824,16973,17495,18518,18647,18801,18975,19091,19296,19467,19617,19766,19904,20131,20219,20321,20510,20623,20778,20929,21105,21425,21706,21880,21995,22126,22341,22496,22633,22808,22930,23120,23282,23454,23604,23939,24092,24289,24438,24589,24740,24890,26682,26833,26953,27179,27330,27481,27658,27782,27934,28085,28235,28408,28553,28704,28855,29023,29108,29224,29312,31790,31930,32277,33198,33698,33849,34000,34151,34302,34480,34600,34777,35264,35911,36062,36768,37138,37289,37446,37548,38259,38592,40215,40388,40539,40690,41360,41511,41662,41824,41997,42148,42299,42450,42605,42778,43157,43330,43680,43804,43977,44478,44629,44802,44975,45148,45321,45494,45667,45833,45984,46157,46330,49515,50243,50667,51395,51546,51999,52150,52316,52482","971136,971138,976908,976909,976953,980180,980182,983010,983011,983012,983176",6,34919,,"6703722,6706310,6706311,6733030,6733037,6736727,6736739,6690143,6690150,6690268,6728594,6732908,6748083,6751383,6767224,6821761,6827629,7122158,7131307,7131309,7131315,7131317,7269549,7281770,7281771"
137464,recaSGnQlNvTGOA3i,C-AA54,History of Leasing,active,17642,"137464,137465,137847,137848,137849,137850,137851",4297,recB9ChsMZpTXX3w8,Leasing,"311533,311534,312010,312011,312012,312014","67,528,776,947,1039,1253,4057,8488,8651,8832,8964,9099,9253,9362,9517,9745,9917,10541,10733,10887,10970,11079,11190,11608,11823,11996,12161,12330,12470,12709,12826,13037,13150,13305,13496,13643,14088,14403,14563,14708,15251,15429,15595,15769,15896,16042,16195,16374,17108,17310,17664,17849,17978,18151,18336,20014,21242,21554,23769,25055,25234,25410,25586,25762,25926,26092,26242,26394,26500,29475,29628,29815,29979,30057,30247,30398,30558,30703,30852,31004,31158,31303,31498,31638,32108,32413,32585,32731,32883,33035,33369,33524,34951,35126,35401,35622,35778,36226,36415,36591,36907,39089,39202,39370,39525,39687,39860,40033,40832,41005,41178,42997,43498,44141,44318,46487,46669,46771,46824,46990,47114,47238,47389,47540,47691,47842,47993,48159,48325,48491,48657,48823,48989,49155,49321,49711,49903,50044,50428,50843,50994,51190,51688,51839",,6,"29782,29782",,
157165,recrU0J8yhej9qihO,C-AC06,History of Leasing,active,19965,"157163,157165,157166,157167,157168,157169,157170",4627,rec6iRoy0aEbcYNAm,Leasing,"338010,338012,338013,338014,338015,338016","2317,2378,2424,4263,4959,5055,5216,6184,6246,6338,6350,6409,6469,6881,6943,7066,7114,8075,8239,8295,9681,9798,9939,10137,10192,10247,10302,10327,10373,10469,10682,11303,11532,11588,37381,37644,37699,37754,37809,37864,37919,37974,38029,38084,38139,38194,38411,38703,38758,38813,38868,38923,38978,39033,39314",,6,35295,,
137847,rec0x7hu8qFbFwd4k,C-AA56,Lease Benefits,active,17642,"137464,137465,137847,137848,137849,137850,137851",4297,recB9ChsMZpTXX3w8,Leasing,"313200,313201,313202,313203,313205,331259,331260","69,530,778,791,984,1078,1254,4109,8490,8653,8833,8966,9101,9255,9364,9518,9747,9919,10543,10735,10888,11008,11109,11192,11670,11792,11998,12109,12332,12472,12649,12828,13039,13152,13307,13498,13599,14090,14405,14565,14710,15253,15430,15597,15771,15938,16091,16197,16376,17109,17312,17666,17851,17979,18153,18338,20016,21244,21556,23771,25057,25187,25412,25546,25764,25928,26094,26244,26396,26544,29477,29630,29860,29981,30102,30249,30400,30516,30705,30854,30958,31128,31305,31443,31640,32110,32463,32586,32733,32885,33037,33371,33526,34953,35128,35402,35624,35780,36228,36417,36593,36909,39091,39204,39372,39527,39689,39862,40035,40834,41007,41180,42999,43500,44143,44320,46489,46671,46773,46826,46992,47116,47240,47391,47542,47693,47844,47995,48161,48327,48493,48659,48825,48991,49157,49323,49713,49905,50046,50430,50845,50996,51192,51690,51841",,7,"29843,29843",,
157166,recaagvft9qxgah4o,C-AC07,Lease Benefits,inactive,19965,"157163,157165,157166,157167,157168,157169,157170",4627,rec6iRoy0aEbcYNAm,Leasing,"338017,338018,338019,338020,338021,338022,338023","2357,2414,2465,4307,4995,5217,6229,6285,6339,6394,6449,6505,6882,7105,8118,8240,8296,9682,9799,10138,10193,10248,10303,10363,10415,10470,11304,11533,11589,37382,37645,37700,37755,37810,37865,37920,37975,38030,38085,38140,38195,38412,38704,38759,38814,38869,38924,38979,39034,39315",,7,35296,,
153380,recrr4yuVpxIE79mM,C-AB56,Lease Benefits,active,19627,"153378,153379,153380,153381,153382,153383,153384",4581,rechHel3NH7MO9wr4,Leasing,"333653,333654,333655,333656,333657,333659,333660","364,544,1298,1481,1650,1838,1969,2106,2258,2491,2619,2774,2896,3027,3178,3321,3477,3612,3756,3933,4180,4358,4509,4660,4768,5035,5247,5371,5472,5590,5682,5795,5855,5961,6063,6178,6575,6720,6927,7195,7351,7495,7655,7814,7943,8341,11370,13801,13927,14239,14886,15096,16523,16699,16825,16974,17550,18464,18691,18802,18976,19170,19297,19468,19618,19767,19905,20132,20220,20322,20468,20624,20779,20930,21106,21426,21707,21881,21996,22180,22342,22497,22634,22809,22982,23166,23283,23455,23605,23940,24093,24290,24439,24590,24741,24891,26683,26834,27010,27180,27331,27482,27659,27783,27935,28086,28236,28409,28554,28705,28856,29024,29109,29225,29313,31791,31931,32278,33199,33699,33850,34001,34152,34303,34481,34647,34778,35265,35912,36063,36769,37139,37290,37447,37549,38260,38593,40216,40389,40540,40691,41361,41512,41663,41825,41998,42149,42300,42451,42606,42779,43158,43331,43681,43805,43978,44479,44630,44803,44976,45149,45322,45495,45668,45834,45985,46158,46331,49516,50244,50668,51396,51547,52000,52151,52317,52483","971137,971139,976954,976958,985545,985546",7,34921,,"6642908,6695932,6667301,6710303,6690201,6715501,6716244,6751413,6767227,7122215,7122219,7122241,7221431,7131322,7136733,7136756,7136763,7136769,7136774,7136776,7136782,7241087,7241090,7241093,7269555"
153384,recVoGyfbIQ7ACKJZ,C-AB60,Lease Insurance,active,19627,"153378,153379,153380,153381,153382,153383,153384",4581,rechHel3NH7MO9wr4,Leasing,"333674,333675,333676,333677,333678,336893,337484","368,547,1302,1485,1703,1842,2005,2068,2262,2495,2623,2778,2872,3031,3182,3325,3481,3615,3798,3937,4183,4362,4513,4664,4828,5039,5251,5375,5504,5594,5684,5799,5859,5965,6067,6136,6577,6724,6931,7197,7355,7499,7659,7818,7945,8345,11374,13745,13931,14243,14889,15099,16527,16701,16829,16978,17496,18468,18651,18806,18924,19093,19300,19422,19622,19770,19909,20136,20224,20326,20472,20628,20783,20934,21109,21430,21711,21884,21998,22184,22286,22498,22638,22813,22986,23122,23287,23459,23609,23944,24097,24234,24443,24594,24745,24895,26687,26838,27013,27184,27335,27486,27662,27787,27939,28090,28240,28413,28558,28709,28860,29026,29113,29229,29317,31795,31934,32282,33203,33703,33854,34005,34156,34307,34427,34651,34782,35269,35916,36067,36773,37143,37294,37451,37553,38264,38597,40220,40393,40544,40695,41365,41516,41667,41829,42002,42153,42304,42455,42610,42783,43162,43335,43685,43809,43982,44483,44634,44807,44980,45153,45326,45499,45672,45838,45989,46162,46335,49520,50248,50672,51400,51551,52004,52155,52321,52487","976956,976963,976967,983005",7,34918,,"6703800,6713705,6715132,6728470,6751417,6767231,6821765,6827631,6827634,6827637,6830365,6835749,6835757,6840383,6840390,7122245,7122252,7166089,7166091,7166093,7221433,7221439,7131368,7131371"
137850,recGR5J7lbyJ6fuBq,C-AA59,Lease Insurance,active,17642,"137464,137465,137847,137848,137849,137850,137851",4297,recB9ChsMZpTXX3w8,Leasing,"313213,313215,313216,331270,331271,337485","72,533,781,794,987,1080,1257,4059,8493,8656,8835,8969,9104,9258,9366,9521,9749,9922,10546,10738,10891,10973,11111,11195,11612,11793,12001,12110,12335,12475,12712,12829,13041,13155,13310,13500,13646,14093,14408,14568,14711,15255,15432,15600,15774,15900,16092,16237,16378,17112,17356,17669,17854,18015,18156,18341,20019,21247,21559,23774,25060,25238,25414,25590,25767,25931,26049,26246,26349,26547,29480,29633,29819,29940,30105,30252,30403,30561,30662,30857,31008,31160,31308,31500,31643,32113,32466,32547,32736,32888,33040,33374,33529,34956,35131,35403,35627,35783,36231,36420,36596,36912,39094,39207,39375,39530,39692,39865,40038,40837,41010,41183,43002,43503,44146,44323,46492,46674,46776,46829,46995,47119,47243,47394,47545,47696,47847,47998,48164,48330,48496,48662,48828,48994,49160,49326,49716,49908,50049,50433,50848,50999,51195,51693,51844",,6,"29846,29846",,
157170,recKtagqIrlKeggHp,C-AC11,Lease Insurance,inactive,19965,"157163,157165,157166,157167,157168,157169,157170",4627,rec6iRoy0aEbcYNAm,Leasing,"338044,338045,338046,338047,338048,338049,338050","2360,2417,2468,4310,4998,5221,6232,6288,6342,6398,6453,6508,6886,7108,8122,8244,8300,9686,9803,10142,10197,10252,10307,10366,10418,10474,11308,11537,11592,37386,37649,37704,37759,37814,37869,37924,37979,38034,38089,38144,38199,38416,38708,38763,38818,38873,38928,38983,39038,39319",,7,35301,,
137851,recA8lDMXUMSHOLkt,C-AA60,Lease Termination,active,17642,"137464,137465,137847,137848,137849,137850,137851",4297,recB9ChsMZpTXX3w8,Leasing,"313218,313219,313220,313221,331272,331273,331274","73,534,782,795,948,1081,1258,4060,8494,8657,8794,8970,9105,9259,9367,9522,9750,9981,10547,10739,10892,10974,11081,11196,11613,11827,12002,12165,12283,12476,12713,12830,13042,13156,13311,13501,13647,14094,14357,14569,14712,15256,15433,15601,15775,15901,16093,16199,16379,17113,17357,17670,17855,18016,18157,18342,20020,21248,21560,23726,25061,25239,25415,25591,25768,25932,26050,26247,26399,26548,29481,29634,29820,29941,30106,30253,30404,30518,30708,30858,31009,31130,31309,31445,31644,32114,32467,32588,32737,32889,33041,33375,33530,34957,35080,35404,35628,35784,36232,36421,36597,36913,39095,39208,39376,39531,39693,39866,40039,40838,41011,41184,43003,43504,44147,44324,46493,46675,46777,46830,46996,47120,47244,47395,47546,47697,47848,47999,48165,48331,48497,48663,48829,48995,49161,49327,49717,49909,50050,50434,50849,51000,51196,51694,51845",,7,"29847,29847",,
153383,recBZSQN6U5yYIdzj,C-AB59,Lease Termination,active,19627,"153378,153379,153380,153381,153382,153383,153384",4581,rechHel3NH7MO9wr4,Leasing,"333679,333680,333681,333682,333683,333684,333685","367,546,1301,1484,1651,1841,1970,2107,2261,2494,2622,2777,2871,3030,3181,3324,3480,3649,3758,3936,4182,4361,4512,4663,4827,5038,5250,5374,5503,5593,5717,5798,5858,5964,6066,6181,6524,6723,6930,7245,7354,7498,7658,7817,7984,8344,11373,13804,13930,14242,14936,15038,16526,16645,16828,16977,17553,18467,18650,18805,18978,19172,19299,19470,19621,19769,19908,20135,20223,20325,20471,20627,20782,20933,21108,21429,21710,21883,22045,22183,22343,22456,22637,22812,22985,23121,23286,23458,23608,23943,24096,24233,24442,24593,24744,24894,26686,26837,27012,27183,27334,27485,27661,27786,27938,28089,28239,28412,28557,28708,28859,29025,29112,29228,29316,31794,31933,32281,33202,33702,33853,34004,34155,34306,34483,34650,34781,35268,35915,36066,36772,37142,37293,37450,37552,38263,38596,40219,40392,40543,40694,41364,41515,41666,41828,42001,42152,42303,42454,42609,42782,43161,43334,43684,43808,43981,44482,44633,44806,44979,45152,45325,45498,45671,45837,45988,46161,46334,49519,50247,50671,51399,51550,52003,52154,52320,52486","976966,981127,981131,983006,985510,985511,985515,985520,985522,985529,985533,985534,985831",7,34916,,"6642913,6690225,6690229,6690327,6652215,6652230,6736746,6764619,6764624,6764625,6748457,6715188,6732149,6748085,6751272,6758297,6775521,6751421,6821789,7122273,7122280,7122287,7122299,7166101,7166113,7166120,7166124,7166128,7166132,7221443,7131436,7221374,7221378,7221546,7221549"
157168,recsYM6xu6SviTPrF,C-AC09,Lease Termination,inactive,19965,"157163,157165,157166,157167,157168,157169,157170",4627,rec6iRoy0aEbcYNAm,Leasing,"338036,338038,338039,338040,338041,338042,338043","2359,2416,2467,4309,4997,5219,6231,6287,6341,6396,6451,6507,6884,7107,8120,8242,8298,9684,9801,10140,10195,10250,10305,10365,10417,10472,11306,11535,11591,37384,37647,37702,37757,37812,37867,37922,37977,38032,38087,38142,38197,38414,38706,38761,38816,38871,38926,38981,39036,39317",,7,35300,,
153378,recIA9kEWMLiAfCEz,C-AB54,Qualifying Customers,active,19627,"153378,153379,153380,153381,153382,153383,153384",4581,rechHel3NH7MO9wr4,Leasing,"333648,333649,333650,333651,333652,333661","362,595,1296,1480,1699,1836,1968,2065,2257,2489,2617,2772,2867,3025,3176,3319,3475,3610,3796,3931,4215,4356,4507,4658,4823,5033,5245,5369,5500,5588,5714,5793,5853,5959,6061,6176,6574,6718,6925,7243,7349,7493,7653,7812,7982,8339,11368,13799,13925,14237,14884,15094,16521,16698,16823,16972,17549,18463,18646,18800,18974,19090,19295,19466,19616,19765,19903,20130,20218,20320,20467,20622,20777,20928,21104,21424,21705,21879,22043,22179,22283,22453,22632,22807,22981,23119,23281,23453,23603,23938,24091,24288,24437,24588,24739,24921,26681,26832,27009,27178,27329,27480,27602,27781,27933,28084,28234,28407,28552,28703,28854,28981,29107,29223,29311,31789,31929,32276,33197,33697,33848,33999,34150,34301,34479,34646,34776,35263,35910,36061,36767,37137,37288,37445,37547,38258,38591,40214,40387,40538,40689,41359,41510,41661,41823,41996,42147,42298,42449,42604,42777,43156,43329,43679,43803,43976,44477,44628,44801,44974,45147,45320,45493,45666,45832,45983,46156,46329,49514,50242,50666,51394,51545,51998,52149,52315,52481","983007,985827,985830,985832,985833",6,34920,,"6732785,6736089,6736092,6667210,6667250,6667256,6748097,6751329,6753485,6767252,6821795,6821803,6827641,6830366,7122305,7122334,7122342,7122345,7122351,7122354,7122360,7166138,7166144,7166146,7136490,7136493,7189503,7189504,7189506,7269550,7269554,7282004,7282005"
137465,reche8TKnjqACFjrG,C-AA55,Qualifying Customers,active,17642,"137464,137465,137847,137848,137849,137850,137851",4297,recB9ChsMZpTXX3w8,Leasing,"311535,312015,313136,313137,313198,313199","68,529,777,983,1077,1212,4058,8489,8652,8792,8965,9100,9254,9363,9543,9746,9918,10542,10734,10848,11007,11108,11191,11609,11824,11997,12162,12331,12471,12710,12827,13038,13151,13306,13497,13598,14089,14404,14564,14709,15252,15382,15596,15770,15897,16043,16196,16375,17156,17311,17665,17850,18014,18152,18337,20015,21243,21555,23770,25056,25235,25411,25587,25763,25927,26093,26243,26395,26543,29476,29629,29816,29980,30101,30248,30399,30559,30704,30853,31005,31127,31304,31442,31639,32109,32414,32545,32732,32884,33036,33370,33525,34952,35127,35459,35623,35779,36227,36416,36592,36908,39090,39203,39371,39526,39688,39861,40034,40833,41006,41179,42998,43499,44142,44319,46488,46670,46772,46825,46991,47115,47239,47390,47541,47692,47843,47994,48160,48326,48492,48658,48824,48990,49156,49322,49712,49904,50045,50429,50844,50995,51191,51689,51840",,6,"29783,29783",,
157163,recj2EZ8vpsPv6g1T,C-AC04,Qualifying Customers,active,19965,"157163,157165,157166,157167,157168,157169,157170",4627,rec6iRoy0aEbcYNAm,Leasing,"338005,338006,338007,338008,338009,338011","817,2316,2377,2423,4306,4958,5054,5215,6228,6245,6297,6393,6448,6468,6880,7065,8117,8238,8249,9680,9797,9938,10136,10191,10246,10260,10326,10372,10426,10490,10681,11302,11531,11587,37380,37643,37698,37753,37808,37863,37918,37973,38028,38083,38138,38193,38410,38702,38757,38812,38867,38922,38977,39032,39313",,6,35294,,
153382,recerTosC3nygmayI,C-AB58,Selling a Lease,active,19627,"153378,153379,153380,153381,153382,153383,153384",4581,rechHel3NH7MO9wr4,Leasing,"333658,333662,333663,333664,333665,333666,333672","366,596,1300,1483,1702,1840,2004,2067,2260,2493,2621,2776,2870,3029,3180,3323,3479,3614,3797,3935,4181,4360,4511,4662,4826,5037,5249,5373,5473,5592,5716,5797,5857,5963,6065,6180,6576,6722,6929,7244,7353,7497,7657,7816,7944,8343,11372,13803,13929,14241,14888,15098,16525,16644,16827,16976,17552,18466,18649,18804,18977,19171,19298,19421,19620,19714,19907,20134,20222,20324,20470,20626,20781,20932,21107,21428,21709,21882,22044,22182,22285,22455,22636,22811,22984,23168,23285,23457,23607,23942,24095,24292,24441,24592,24743,24893,26685,26836,27011,27182,27333,27484,27603,27785,27937,28088,28238,28411,28556,28707,28858,28983,29111,29227,29315,31793,31932,32280,33201,33701,33852,34003,34154,34305,34482,34649,34780,35267,35914,36065,36771,37141,37292,37449,37551,38262,38595,40218,40391,40542,40693,41363,41514,41665,41827,42000,42151,42302,42453,42608,42781,43160,43333,43683,43807,43980,44481,44632,44805,44978,45151,45324,45497,45670,45836,45987,46160,46333,49518,50246,50670,51398,51549,52002,52153,52319,52485","983008,985548,985549,985836,985837",7,34922,,"6642918,6696413,6715215,6715223,6758299,6728472,6728473,6728474,6751425,6751435,6753487,6767380,6821807,6827643,7122363,7122368,7122370,7166149,7136557,7136559,7136779,7192405"
137848,reciwUAc6nROwSfKj,C-AA57,Selling a Lease,active,17642,"137464,137465,137847,137848,137849,137850,137851",4297,recB9ChsMZpTXX3w8,Leasing,"313206,313207,313208,313209,331261,331262,331263","70,531,779,792,985,1079,1255,4110,8491,8654,8834,8967,9102,9256,9365,9519,9748,9920,10544,10736,10889,10971,11110,11193,11610,11825,11999,12163,12333,12473,12650,12873,13040,13153,13308,13499,13644,14091,14406,14566,14760,15254,15383,15598,15772,15898,16044,16236,16329,17110,17313,17667,17852,17980,18154,18339,20017,21245,21557,23772,25058,25236,25413,25588,25765,25929,26095,26197,26397,26545,29478,29631,29817,29982,30103,30250,30401,30560,30706,30855,31006,31129,31306,31499,31641,32111,32464,32546,32734,32886,33038,33372,33527,34954,35129,35460,35625,35781,36229,36418,36594,36910,39092,39205,39373,39528,39690,39863,40036,40835,41008,41181,43000,43501,44144,44321,46490,46672,46774,46827,46993,47117,47241,47392,47543,47694,47845,47996,48162,48328,48494,48660,48826,48992,49158,49324,49714,49906,50047,50431,50846,50997,51193,51691,51842",,7,"29844,29844",,
